tcp_packets,dist_port_tcp,external_ips,vulume_bytes,udp_packets,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,source_app_packets.1,dns_query_times,type
2,0,1,148,0,4,2,486,300,4,2,benign
16,0,3,1973,0,19,15,3020,2200,19,3,benign
22,0,3,2676,0,25,24,8743,2911,25,3,benign
7,0,1,2534,0,8,7,907,2619,8,1,benign
5,0,2,370,0,6,1,156,450,6,1,benign
183,183,1,12452,0,229,207,13846,16408,229,46,benign
493,54,7,52989,0,847,479,190602,79622,847,354,benign
33,0,3,3918,0,36,31,3879,4152,36,3,benign
48,13,3,5980,0,52,63,64496,6312,52,4,benign
277,45,19,45323,0,295,259,138616,46747,295,18,benign
24,0,1,8224,0,26,23,7288,8386,26,2,benign
214,0,4,28414,0,218,268,282910,28713,218,4,benign
17,0,2,1792,0,19,18,2653,1939,19,2,benign
12,0,2,1601,0,14,13,1966,1745,14,2,benign
6,0,2,1294,0,20,18,2268,2162,20,12,benign
168,11,8,21380,0,177,157,83217,22050,177,9,benign
84,34,9,13237,0,95,86,13053,14106,95,11,benign
0,0,0,0,0,1,1,134,78,1,1,benign
44,0,3,5562,0,47,41,6754,5796,47,3,benign
33,0,3,3918,0,36,31,3655,4152,36,3,benign
694,12,2,43980,0,698,1448,2141533,44277,698,4,benign
6,0,1,1017,0,7,6,880,1090,7,1,benign
296,0,2,22931,0,301,436,445151,23302,301,5,benign
5,0,1,534,0,6,5,817,617,6,1,benign
200,82,12,24859,0,217,205,135363,26298,217,17,benign
362,18,4,24485,0,368,740,1020174,24925,368,6,benign
51,11,5,8347,1,56,49,14073,8652,56,4,benign
111,0,4,8744,0,116,252,342490,9118,116,5,benign
244,0,1,18862,0,247,292,236769,19078,247,3,benign
119,6,6,13530,0,125,148,140028,13984,125,6,benign
11,0,1,1288,0,12,11,6852,1360,12,1,benign
309,39,8,41377,0,317,384,359309,42008,317,8,benign
29,0,5,4055,0,34,31,6854,4429,34,5,benign
338,60,16,34093,0,359,340,224072,35888,359,21,benign
6,0,1,1195,0,7,7,990,1269,7,1,benign
24,0,2,1776,0,26,2,365,1931,26,2,benign
6,6,1,765,0,7,7,3687,848,7,1,benign
56,11,3,7220,0,60,70,65631,7553,60,4,benign
0,0,0,0,0,1,241,26681,71,1,1,benign
73,8,9,11585,0,84,75,10590,12439,84,11,benign
38,14,4,5754,0,46,96,18926,6354,46,8,benign
86,0,3,9930,0,89,71,9023,10154,89,3,benign
122,24,8,14217,0,131,159,133835,14893,131,9,benign
16,0,3,2049,0,21,18,2655,2440,21,5,benign
222,0,3,16098,0,225,301,374003,16314,225,3,benign
6,0,1,709,0,7,6,1100,793,7,1,benign
120,0,4,13501,0,127,133,121756,14028,127,7,benign
31,0,2,7194,0,34,33,4571,7418,34,3,benign
42,0,5,5878,0,47,39,6122,6280,47,5,benign
72,72,6,5328,0,73,1,364,5407,73,1,benign
18,12,2,2209,0,21,19,2447,2459,21,3,benign
45,0,4,14758,0,49,45,5407,15074,49,4,benign
60,60,1,8099,0,63,63,23839,8345,63,3,benign
0,0,0,0,0,1,5,2478,69,1,1,benign
116,0,7,24268,0,124,112,31061,24859,124,8,benign
7,0,1,1141,0,8,7,740,1215,8,1,benign
231,0,2,30344,0,233,200,19331,30497,233,2,benign
3772,37,2,246488,0,3774,6823,9325317,246638,3774,2,benign
0,0,0,0,0,1,1,141,73,1,1,benign
29,10,3,3505,0,33,25,4053,3798,33,4,benign
12,0,1,1624,0,40,364,40069,3807,40,28,benign
402,284,6,36438,0,408,652,819972,36884,408,6,benign
6,0,1,660,0,8,99,10791,813,8,2,benign
18,0,2,2194,0,23,33,8663,2588,23,5,benign
20,0,2,3692,0,22,10,3439,3848,22,2,benign
5,0,1,402,0,6,5,844,478,6,1,benign
438,0,3,74799,0,442,592,651078,75111,442,4,benign
758,0,2,72332,0,760,1514,2180564,72483,760,2,benign
16,9,2,2040,0,18,16,1709,2191,18,2,benign
11,0,1,1636,0,12,12,2162,1711,12,1,benign
627,45,13,51639,0,642,1082,1431692,52821,642,15,benign
97,0,1,13610,0,98,79,28025,13684,98,1,benign
7,0,1,763,0,8,7,1579,838,8,1,benign
8,0,1,592,0,8,0,0,592,8,0,benign
6,6,1,1188,0,7,6,918,1273,7,1,benign
475,0,2,147836,0,478,476,148476,148060,478,3,benign
6,0,1,1030,0,7,6,765,1114,7,1,benign
7,0,1,1484,0,8,7,1254,1560,8,1,benign
44,4,5,5699,0,50,43,6162,6164,50,6,benign
538,0,7,59281,0,545,771,975651,59814,545,7,benign
6,0,1,444,0,7,1,234,519,7,1,benign
319,319,3,27380,0,326,535,643439,27951,326,7,benign
22,22,2,2647,0,24,22,13905,2790,24,2,benign
6,0,1,755,0,7,6,1100,839,7,1,benign
13,6,2,1854,0,15,8,1232,1995,15,2,benign
36,0,1,3211,0,37,31,4233,3284,37,1,benign
0,0,0,0,0,1,106,141434,77,1,1,benign
61,0,3,9111,0,66,58,8259,9484,66,5,benign
60,0,3,6208,0,64,81,85606,6530,64,4,benign
43,0,2,4279,0,45,49,59367,4441,45,2,benign
36,0,3,6294,0,39,35,4584,6515,39,3,benign
59,0,4,6679,0,65,57,18351,7147,65,6,benign
19,0,1,1993,0,22,19,5948,2236,22,3,benign
36,0,3,6290,0,39,35,4476,6511,39,3,benign
12,0,1,2063,0,13,11,1468,2136,13,1,benign
0,0,3,1960,0,24,24,4143,2262,24,4,benign
25,19,2,2211,0,27,7,819,2361,27,2,benign
10,0,1,809,0,12,11,8466,973,12,2,benign
38,0,2,6785,0,40,37,5749,6935,40,2,benign
24,0,5,1776,0,25,1,373,1865,25,1,benign
74,0,3,6075,0,77,79,86015,6302,77,3,benign
222,0,2,29168,0,224,192,18931,29321,224,2,benign
46,0,6,6186,0,56,89,14688,6989,56,10,benign
13332,0,2,819827,0,13334,25518,35670754,819977,13334,2,benign
198,0,2,15069,0,199,192,198218,15144,199,1,benign
71,0,2,6090,0,73,77,72485,6244,73,2,benign
7,0,1,710,0,9,193,19927,863,9,2,benign
2,0,1,148,0,4,2,172,320,4,2,benign
6,0,1,993,0,7,6,825,1065,7,1,benign
63,0,1,12563,0,64,53,5370,12633,64,1,benign
11,0,1,1636,0,12,12,2162,1711,12,1,benign
71,0,3,6898,0,74,59,9146,7123,74,3,benign
11,0,1,814,0,12,1,322,888,12,1,benign
77,41,2,14482,0,79,94,69367,14643,79,2,benign
0,0,0,0,0,1,1,137,75,1,1,malicious
0,0,0,0,0,1,1,136,74,1,1,malicious
10,0,1,933,0,12,10,1796,1083,12,2,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
55,11,3,7941,0,60,51,15411,8331,60,5,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
24,0,1,2546,0,29,30,8920,2963,29,5,malicious
6,0,1,444,0,8,7,874,607,8,2,malicious
9,9,1,666,0,12,3,405,891,12,3,malicious
12,12,1,888,0,15,3,405,1113,15,3,malicious
0,0,0,0,0,3,8,900,218,3,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
35,10,2,5023,0,39,24,3369,5320,39,4,malicious
10,10,1,740,0,13,3,405,965,13,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
10,10,1,740,0,13,3,405,965,13,3,malicious
10,10,1,740,0,13,3,405,965,13,3,malicious
49,9,2,8349,0,53,36,4866,8646,53,4,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
10,10,1,740,0,13,3,405,965,13,3,malicious
5,0,1,695,0,7,11,1203,845,7,2,malicious
0,0,0,0,0,2,7,790,146,2,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
9,9,1,666,0,12,3,405,891,12,3,malicious
9,9,1,666,0,12,3,405,891,12,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
4,0,1,254,0,6,10,1113,403,6,2,malicious
6,0,1,1174,0,8,7,1031,1325,8,2,malicious
300,0,3,31586,0,333,275,33804,33410,333,26,malicious
54,12,3,8387,0,59,44,8814,8762,59,5,malicious
68,9,2,9784,0,72,53,6350,10081,72,4,malicious
6,0,1,444,0,8,2,382,610,8,2,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
6,0,1,444,0,8,2,382,610,8,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
6,0,1,444,0,8,2,382,610,8,2,malicious
36,11,2,5101,0,40,24,3369,5398,40,4,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
60,11,3,8241,0,65,51,22491,8631,65,5,malicious
43,10,3,6395,0,48,35,7787,6770,48,5,malicious
39,0,2,6877,0,42,44,8165,7117,42,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
58,9,3,8093,0,63,51,22491,8483,63,5,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
10,10,1,740,0,15,5,662,1108,15,5,malicious
59,10,3,8167,0,64,51,22491,8557,64,5,malicious
10,10,1,740,0,13,3,405,965,13,3,malicious
147,0,2,13855,0,150,131,40129,14096,150,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,2,2,354,149,2,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
44,9,2,7432,0,50,34,4624,7872,50,6,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
6,0,1,444,0,8,2,382,610,8,2,malicious
6,0,1,746,0,8,12,1257,896,8,2,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
49,9,2,8339,0,54,37,5335,8708,54,5,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
0,0,0,0,0,2,2,298,152,2,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
9,9,1,666,0,12,3,405,891,12,3,malicious
0,0,0,0,0,1,1,151,78,1,1,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
24,0,1,4225,0,26,21,3061,4375,26,2,malicious
7,0,1,793,0,9,8,3512,945,9,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,3,11,1602,228,3,3,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
0,0,0,0,0,2,2,354,149,2,2,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
48,9,3,7489,0,53,41,8474,7864,53,5,malicious
0,0,0,0,0,1,6,643,75,1,1,malicious
34,10,3,4590,0,39,26,6752,4965,39,5,malicious
60,11,3,8191,0,65,51,22491,8581,65,5,malicious
42,9,3,6323,0,47,35,7781,6698,47,5,malicious
0,0,0,0,0,1,5,925,74,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
11,0,1,1401,0,12,10,1429,1473,12,1,malicious
18,18,1,1332,0,18,0,0,1332,18,0,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
45,0,1,4444,0,46,37,5143,4525,46,1,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
16,0,1,1410,0,17,14,1934,1491,17,1,malicious
10,0,1,832,0,11,9,1318,913,11,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
24,24,1,2982,0,28,24,3240,3270,28,4,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
60,0,1,7570,0,61,41,13655,7641,61,1,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
191,12,6,33528,0,195,150,18791,33828,195,4,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
6,0,1,578,0,7,6,960,659,7,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
59,0,1,5720,0,60,49,6401,5801,60,1,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
59,0,1,5720,0,60,49,6401,5801,60,1,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
59,0,1,5720,0,60,49,6401,5801,60,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
6,0,1,578,0,7,6,776,659,7,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
60,0,1,5780,0,61,51,6368,5861,61,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
59,0,1,5720,0,60,49,6401,5801,60,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,645,228,3,3,malicious
12,12,4,888,0,15,3,576,1128,15,3,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,497,235,3,3,malicious
5,0,1,488,0,6,5,711,562,6,1,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,0,1,1156,0,13,12,1446,1237,13,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,2,888,0,13,1,214,964,13,1,malicious
1039,0,15,176794,0,1062,1144,1192470,178560,1062,23,malicious
59,0,1,5720,0,60,49,6401,5801,60,1,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
6,0,1,578,0,7,6,776,659,7,1,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
58,0,1,5660,0,59,47,6482,5741,59,1,malicious
46,0,2,9056,0,49,40,5810,9273,49,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
57,0,1,5600,0,58,45,6611,5681,58,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
11,0,1,892,0,12,11,1285,973,12,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
24,24,2,1776,0,25,1,214,1852,25,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
10,0,1,1036,0,11,7,1602,1117,11,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,557,228,3,3,malicious
5,0,1,518,0,6,4,857,599,6,1,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
46,0,2,9054,0,49,40,5810,9271,49,3,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
11,11,1,832,0,13,6,510,986,13,2,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
6,0,1,578,0,7,6,776,659,7,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
6,0,1,578,0,7,6,776,659,7,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
5,0,1,518,0,6,4,857,599,6,1,malicious
12,0,1,1156,0,13,11,1392,1237,13,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,181,82,1,1,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
6,0,1,578,0,7,6,824,659,7,1,malicious
10,0,1,832,0,11,9,1366,913,11,1,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
11,0,1,1096,0,12,9,1521,1177,12,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,0,1,1156,0,13,11,1440,1237,13,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,501,155,2,2,malicious
12,12,4,888,0,14,2,349,1035,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
53,0,1,5142,0,54,45,5691,5223,54,1,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
0,0,0,0,0,1,1,215,75,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
41,0,1,3986,0,42,37,4271,4067,42,1,malicious
0,0,0,0,0,1,1,135,71,1,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
18,0,3,2079,0,21,18,3791,2292,21,3,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
11,0,1,892,0,12,11,1237,973,12,1,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,2,2,316,153,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,413,155,2,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
11,0,1,892,0,12,11,1285,973,12,1,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,909,228,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
0,0,0,0,0,2,2,270,142,2,2,malicious
30,30,2,2220,0,33,3,642,2448,33,3,malicious
0,0,0,0,0,3,3,821,228,3,3,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,2,2,545,155,2,2,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
0,0,0,0,0,3,3,451,224,3,3,malicious
12,12,4,888,0,14,2,395,1046,14,2,malicious
12,12,4,888,0,13,1,214,964,13,1,malicious
131,0,3,22062,0,134,156,174206,22299,134,3,malicious
181,0,3,37653,0,184,208,198345,37890,184,3,malicious
354,101,10,74697,0,364,386,319479,75489,364,10,malicious
17,0,3,1962,0,20,12,1444,2186,20,3,malicious
0,0,0,0,0,2,2,257,143,2,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
0,0,0,0,0,2,2,272,139,2,2,malicious
0,0,0,0,0,2,2,292,146,2,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
12,0,1,888,0,14,2,311,1031,14,2,malicious
0,0,0,0,0,2,2,257,143,2,2,malicious
0,0,0,0,0,2,2,272,139,2,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
0,0,0,0,0,5,37,3309,347,5,5,malicious
5,0,2,766,0,17,8,878,1346,17,8,malicious
12,0,1,888,0,14,2,311,1031,14,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
6,0,1,444,0,7,1,170,519,7,1,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
0,0,0,0,0,2,2,257,143,2,2,malicious
0,0,0,0,0,2,2,257,143,2,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
20,0,2,3272,0,22,14,1746,3420,22,2,malicious
46,0,2,4299,0,50,57,59835,4600,50,4,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
12,0,1,888,0,13,1,170,963,13,1,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
0,0,0,0,0,2,2,272,139,2,2,malicious
0,0,0,0,0,2,2,257,143,2,2,malicious
0,0,0,0,0,2,2,272,139,2,2,malicious
12,0,1,888,0,13,1,170,963,13,1,malicious
0,0,0,0,0,2,2,272,139,2,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
6,0,1,444,0,8,2,311,587,8,2,malicious
0,0,0,0,0,2,2,282,136,2,2,malicious
20,0,2,2153,0,28,22,15563,2516,28,5,malicious
0,0,0,0,0,5,37,3309,347,5,5,malicious
